 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Median
504,854.159,255,255,255,781.043,667.322,115.151,764.511,650.186,34.591,33.418,35.822,30.360,33.225,255
505,714.607,255,255,255,976.231,669.027,111.574,957.398,650.186,36.349,32.245,33.566,27.107,154.840,255
506,242.327,255,255,255,1493.571,662.022,63.048,1484.465,653.118,19.934,19.347,19.434,15.876,143.012,255
507,656.861,255,255,255,64.586,671.252,101.851,48.075,654.290,31.659,32.245,31.129,26.867,121.838,255
508,982.369,255,255,255,611.202,681.720,133.166,594.490,658.394,34.004,44.557,41.831,29.901,117.067,255
509,791.601,255,255,255,1127.876,677.139,110.010,1111.590,659.567,31.659,31.073,32.211,31.290,172.967,255
510,832.505,255,255,255,1847.067,679.981,118.443,1830.371,659.567,28.142,40.453,39.276,26.988,92.153,255
511,1655.041,255,255,255,141.081,683.938,169.825,115.497,661.326,51.006,43.971,52.908,39.829,25.841,255
512,1247.038,255,255,255,1875.813,681.647,145.353,1860.272,661.326,36.349,45.730,45.990,34.524,74.729,255
513,623.863,255,255,255,648.861,678.855,106.281,633.184,664.257,35.763,30.487,29.602,26.834,168.129,255
514,492.216,255,255,255,264.331,678.873,93.878,249.170,665.430,29.900,24.624,29.565,21.198,143.125,255
515,1243.945,255,255,255,1518.416,686.741,157.839,1494.432,666.016,48.661,43.385,47.782,33.147,151.309,255
516,904.000,255,255,255,846.742,680.891,123.786,823.139,667.188,44.557,29.900,41.176,27.953,174.147,255
517,1552.611,255,255,255,1701.769,694.613,168.142,1681.456,667.775,44.557,49.248,48.629,40.652,138.626,255
518,162.582,255,255,255,721.758,676.085,50.896,713.505,668.947,15.830,15.830,16.083,12.871,126.745,255
519,623.175,255,255,255,209.075,683.097,103.224,192.887,669.534,32.245,30.487,29.364,27.021,150.231,255
520,417.627,255,255,255,562.410,683.248,81.750,549.932,671.879,26.383,23.451,25.180,21.118,155.419,255
521,573.679,255,255,255,430.412,692.328,101.885,419.191,672.465,22.865,37.522,34.770,21.008,98.578,255
522,312.103,255,255,255,483.564,685.682,74.087,473.716,672.465,21.106,24.624,22.288,17.829,124.349,255
523,681.609,255,255,255,1669.576,691.771,112.840,1654.487,673.051,25.210,36.349,36.264,23.931,84.099,255
524,658.236,255,255,255,1804.166,687.671,104.372,1786.400,673.638,32.832,28.728,32.488,25.797,4.696,255
525,1313.377,255,255,255,938.576,694.515,158.727,912.840,674.224,49.248,43.971,45.503,36.750,31.711,255
526,872.377,255,255,255,1318.191,691.953,117.118,1296.269,674.224,39.867,34.591,35.239,31.520,174.801,255
527,1531.987,255,255,255,1379.599,698.874,172.229,1357.828,674.810,46.316,52.765,53.832,36.235,56.213,255
528,714.950,255,255,255,2046.823,695.069,109.239,2034.983,674.810,21.106,39.867,41.985,21.682,89.310,255
529,209.329,255,255,255,709.030,683.691,58.760,698.848,675.983,21.106,15.830,21.009,12.686,147.043,255
530,1345.344,255,255,255,1433.922,697.476,147.688,1412.939,676.569,45.730,43.385,44.855,38.189,19.529,255
531,1323.346,255,255,255,1944.233,697.653,171.944,1918.313,677.155,51.593,38.695,48.709,34.592,6.047,255
532,147.115,255,255,255,679.566,684.808,53.300,668.947,677.742,19.347,13.484,18.724,10.004,29.309,255
533,1084.112,255,255,255,1585.724,699.781,131.189,1567.717,677.742,38.108,41.626,38.009,36.316,118.008,255
534,449.937,255,255,255,822.428,694.206,87.696,811.414,678.914,23.451,30.487,28.321,20.228,108.598,255
535,809.131,255,255,255,1064.467,695.995,107.488,1048.858,678.914,31.659,32.832,34.884,29.533,123.719,255
536,1214.384,255,255,255,1202.890,703.777,143.518,1183.116,681.845,38.695,44.557,41.475,37.280,94.982,255
537,775.446,255,255,255,1018.740,703.020,116.206,1004.300,683.018,29.900,42.212,36.057,27.382,80.424,255
538,906.406,255,255,255,984.006,699.216,122.731,967.365,683.604,35.177,35.177,34.673,33.284,171.616,255
539,1751.628,255,255,255,1492.737,714.022,179.514,1468.635,684.777,45.144,59.801,60.383,36.935,112.842,255
540,361.944,255,255,255,1757.253,699.036,90.871,1740.670,689.467,32.832,22.279,29.842,15.443,161.178,255
541,1372.498,255,255,255,265.605,710.611,162.730,237.444,691.812,57.456,39.281,50.963,34.290,170.660,255
542,1508.614,255,255,255,1635.692,721.451,163.702,1615.792,691.812,39.867,59.214,54.662,35.140,104.763,255
543,543.087,255,255,255,1127.821,701.850,96.709,1111.004,692.399,33.418,23.451,31.801,21.744,175.889,255
544,1023.616,255,255,255,897.419,715.425,136.483,879.422,694.744,40.453,38.108,42.556,30.625,136.244,255
545,653.767,255,255,255,587.858,712.211,99.221,572.211,697.089,30.487,31.073,31.988,26.022,132.510,255
546,1575.640,255,255,255,1836.914,727.111,158.619,1818.059,698.848,38.695,53.938,55.697,36.019,74.319,255
547,875.127,255,255,255,1742.000,722.425,121.441,1724.254,705.297,35.763,32.832,34.537,32.262,8.039,255
548,106.211,255,255,255,1972.837,713.124,43.777,1967.561,705.297,11.139,15.243,13.763,9.826,86.100,255
549,179.081,255,255,255,162.119,714.490,63.509,153.606,707.642,19.347,17.002,18.519,12.313,25.232,255
550,1431.619,255,255,255,228.054,731.486,150.235,206.371,707.642,45.144,46.903,43.986,41.441,51.939,255
551,1020.867,255,255,255,835.306,728.369,138.224,814.931,709.401,38.108,39.281,37.806,34.381,119.642,255
552,951.778,255,255,255,1678.535,736.361,139.917,1663.281,711.160,35.177,43.385,39.731,30.501,116.566,255
553,922.905,255,255,255,1784.198,735.673,146.918,1767.053,712.332,38.695,45.144,38.119,30.827,99.745,255
554,1052.146,255,255,255,738.632,735.715,135.192,719.954,712.918,35.763,46.903,41.088,32.604,87.674,255
555,1139.796,255,255,255,40.166,733.892,147.830,17.588,714.677,45.730,39.281,50.254,28.878,148.299,255
556,139.553,255,255,255,2051.089,722.731,52.530,2042.605,716.436,13.484,17.588,17.069,10.409,122.175,255
557,177.706,255,255,255,1400.064,726.985,59.104,1390.074,717.609,19.934,17.002,18.809,12.029,158.363,255
558,797.101,255,255,255,940.136,736.419,125.017,921.635,719.954,39.281,32.832,37.921,26.764,132.961,255
559,865.846,255,255,255,1335.603,742.631,134.481,1318.547,719.954,34.591,39.867,34.056,32.371,109.588,255
560,916.030,255,255,255,2035.363,738.782,122.128,2019.740,720.540,35.177,36.349,34.424,33.881,96.383,255
561,192.487,255,255,255,650.110,732.755,67.169,638.461,724.644,24.624,13.484,22.477,10.904,169.116,255
562,1093.049,255,255,255,1112.284,747.133,131.165,1091.070,726.989,38.695,39.867,40.853,34.066,137.189,255
563,952.809,255,255,255,1890.425,743.042,124.934,1868.479,728.162,41.626,29.314,40.331,30.080,13.670,255
564,714.263,255,255,255,110.533,745.890,109.229,94.391,729.334,32.832,32.245,33.002,27.557,57.182,255
565,463.687,255,255,255,297.484,744.508,95.561,282.001,732.266,30.487,22.865,28.006,21.081,179.703,255
566,1233.633,255,255,255,349.964,756.518,146.349,330.077,734.611,40.453,42.799,43.941,35.746,139.071,255
567,550.993,255,255,255,1141.949,749.877,93.191,1131.523,734.611,24.038,31.073,30.277,23.171,81.480,255
568,931.841,255,255,255,1435.663,757.716,132.857,1422.905,735.197,26.969,45.730,41.637,28.495,92.682,255
569,335.133,255,255,255,1711.468,745.615,78.635,1699.630,735.197,25.210,21.692,24.686,17.285,15.298,255
570,111.367,255,255,255,574.648,741.245,43.208,567.521,735.783,14.071,10.553,13.745,10.316,167.532,255
571,591.896,255,255,255,473.878,751.593,97.219,459.058,736.370,32.245,28.142,29.629,25.435,13.685,255
572,1062.114,255,255,255,1041.253,756.977,129.246,1022.475,736.956,39.281,39.281,38.768,34.882,56.004,255
573,595.677,255,255,255,1462.361,758.160,109.892,1451.633,739.301,25.796,36.349,34.184,22.187,113.062,255
574,1478.710,255,255,255,1400.338,763.485,151.785,1377.175,742.233,43.971,42.799,47.979,39.241,24.637,255
575,1035.303,255,255,255,1581.491,764.380,128.192,1563.613,744.578,36.936,38.108,38.174,34.531,112.384,255
576,1033.584,255,255,255,986.856,770.708,133.274,968.537,747.509,35.763,49.248,42.987,30.614,81.778,255
577,875.470,255,255,255,389.917,766.273,115.210,372.289,749.268,35.177,32.832,38.154,29.215,148.714,255
578,1343.282,255,255,255,1229.006,768.028,163.452,1203.636,749.268,49.248,44.557,52.735,32.432,149.682,255
579,1350.844,255,255,255,609.502,776.467,165.017,586.282,751.027,46.316,49.834,52.575,32.714,46.745,255
580,186.300,255,255,255,845.313,759.079,53.241,836.624,751.027,17.588,16.416,16.973,13.976,144.170,255
581,876.158,255,255,255,1163.755,769.947,118.669,1147.353,751.027,31.659,38.108,36.541,30.529,81.288,255
582,570.929,255,255,255,1849.532,773.630,120.209,1835.061,753.372,27.555,36.349,31.710,22.924,71.567,255
583,950.746,255,255,255,1797.874,773.740,123.963,1782.296,755.131,32.245,38.108,39.605,30.565,76.252,255
584,1417.870,255,255,255,1885.378,780.727,152.698,1864.375,759.235,41.626,47.489,46.116,39.147,95.649,255
585,933.904,255,255,255,925.991,782.092,119.606,908.150,761.580,36.349,40.453,36.594,32.494,79.978,255
586,433.782,255,255,255,1505.447,780.634,100.511,1496.191,763.339,18.175,35.177,34.730,15.903,85.230,255
587,1114.016,255,255,255,799.497,786.145,128.476,783.272,764.511,34.004,43.385,41.254,34.382,95.398,255
588,852.784,255,255,255,1286.779,781.379,142.831,1261.678,765.097,51.006,29.314,49.420,21.971,21.158,255
589,422.096,255,255,255,1524.695,781.195,90.361,1515.538,765.097,20.520,30.487,29.277,18.357,108.865,255
590,701.889,255,255,255,1677.237,782.055,104.255,1661.522,766.270,31.073,32.245,32.209,27.746,49.215,255
591,1006.086,255,255,255,1949.070,784.831,124.958,1930.039,766.856,38.108,35.763,37.881,33.816,23.260,255
592,1026.710,255,255,255,309.080,787.782,132.764,291.382,767.443,35.177,44.557,39.700,32.928,97.739,255
593,754.135,255,255,255,1113.501,785.704,108.518,1098.692,768.615,29.314,34.004,33.324,28.814,83.530,255
594,925.311,255,255,255,178.880,785.504,121.819,158.296,769.201,38.695,31.073,38.831,30.340,177.499,255
595,131.303,255,255,255,1319.023,778.511,46.809,1312.098,771.547,13.484,14.657,13.678,12.222,108.254,255
596,704.639,255,255,255,1030.978,792.072,113.861,1010.749,776.823,39.867,30.487,32.179,27.881,16.311,255
597,703.951,255,255,255,1995.282,798.001,108.626,1978.700,779.755,32.832,35.763,31.232,28.698,128.719,255
598,1034.616,255,255,255,1195.813,800.643,128.157,1174.322,780.341,40.453,39.281,37.247,35.367,77.489,255
599,151.239,255,255,255,1310.718,789.845,48.811,1303.890,783.272,16.416,13.484,15.746,12.229,7.698,255
600,809.131,255,255,255,400.712,800.108,112.958,386.946,783.858,28.142,32.832,36.230,28.436,98.959,255
601,895.407,255,255,255,1555.005,803.529,130.596,1537.817,783.858,31.659,41.626,41.888,27.217,113.142,255
602,815.662,255,255,255,482.238,807.626,111.516,464.921,789.721,34.004,34.591,32.332,32.121,30.630,255
603,940.091,255,255,255,541.425,807.995,122.471,522.377,790.308,36.349,36.936,35.288,33.920,0.721,255
604,735.230,255,255,255,1369.815,808.760,113.007,1355.483,790.308,28.728,38.695,37.596,24.900,95.329,255
605,1179.324,255,255,255,650.906,811.295,140.913,624.976,791.480,46.903,38.108,46.244,32.470,28.545,255
606,1052.146,255,255,255,1644.316,813.439,130.762,1626.931,792.653,35.177,40.453,38.721,34.597,76.821,255
607,459.562,255,255,255,1855.973,807.028,92.161,1844.442,792.653,25.210,27.555,24.914,23.486,101.093,255
608,187.331,255,255,255,970.754,802.633,58.559,961.502,793.239,19.347,17.588,17.810,13.392,153.142,255
609,1418.214,255,255,255,1790.901,820.578,170.855,1772.329,794.998,41.626,52.179,54.870,32.909,113.985,255
610,923.936,255,255,255,1288.713,813.450,121.274,1272.231,796.170,34.004,35.763,40.500,29.047,127.385,255
611,100.368,255,255,255,952.772,803.081,42.119,945.086,796.757,14.657,11.726,16.724,7.641,38.822,255
612,975.151,255,255,255,1593.114,818.535,125.930,1577.097,797.929,34.591,41.626,38.293,32.423,80.682,255
613,902.281,255,255,255,172.814,812.619,119.900,154.192,798.516,39.281,31.659,39.080,29.397,3.126,255
614,954.527,255,255,255,1465.176,818.505,130.728,1444.598,798.516,39.281,43.385,38.771,31.347,52.197,255
615,1080.675,255,255,255,1753.964,818.149,129.683,1736.566,799.102,34.004,38.108,40.753,33.764,50.231,255
616,414.190,255,255,255,715.983,811.636,82.840,704.710,799.688,23.451,24.038,25.039,21.061,65.133,255
617,664.079,255,255,255,1519.661,818.306,110.863,1506.157,799.688,26.969,36.349,40.186,21.040,121.956,255
618,728.356,255,255,255,2038.660,814.500,112.521,2023.844,799.688,31.659,31.073,33.080,28.034,38.988,255
619,994.743,255,255,255,1391.744,823.535,137.999,1371.313,800.274,38.108,43.385,45.431,27.879,59.997,255
620,776.477,255,255,255,762.174,817.676,113.954,744.578,804.965,38.108,27.555,36.636,26.986,160.405,255
621,729.043,255,255,255,686.954,820.386,111.266,670.120,806.137,34.004,29.314,35.153,26.406,17.201,255
622,1016.054,255,255,255,291.600,828.052,139.230,274.380,807.310,38.695,40.453,37.605,34.401,63.912,255
623,207.954,255,255,255,949.385,820.030,61.650,941.568,810.241,15.830,21.692,20.907,12.664,75.091,255
624,266.731,255,255,255,1124.808,822.708,79.866,1115.694,810.827,15.830,26.383,26.341,12.893,89.423,255
625,853.816,255,255,255,1904.435,830.366,123.526,1887.827,810.827,38.108,38.695,35.269,30.823,64.963,255
626,504.246,255,255,255,83.451,822.967,94.305,64.491,811.414,34.004,22.865,29.910,21.465,168.216,255
627,343.726,255,255,255,964.431,827.174,82.638,952.121,812.586,23.451,25.210,24.204,18.081,47.556,255
628,673.016,255,255,255,1235.312,827.900,101.909,1218.293,812.586,33.418,29.900,32.411,26.439,152.204,255
629,478.123,255,255,255,207.991,829.074,93.334,195.818,814.345,26.969,28.728,28.732,21.188,131.512,255
630,741.761,255,255,255,334.554,832.692,112.001,314.833,816.104,36.936,34.004,36.651,25.769,132.617,255
631,1233.289,255,255,255,1092.809,838.493,165.134,1069.964,817.277,41.626,48.661,43.809,35.843,57.535,255
632,1156.638,255,255,255,410.117,837.347,145.437,388.705,818.449,43.385,39.867,50.709,29.042,141.061,255
633,1522.707,255,255,255,1266.557,860.297,181.624,1241.158,820.208,46.903,66.836,49.769,38.956,87.169,255
634,700.514,255,255,255,375.268,838.543,113.552,361.149,821.381,27.555,38.695,34.542,25.822,66.633,255
635,990.275,255,255,255,608.548,838.516,124.414,589.213,821.381,39.281,36.936,37.071,34.012,158.851,255
636,577.804,255,255,255,1206.585,839.501,97.857,1194.256,823.139,23.451,29.900,30.617,24.028,84.495,255
637,1014.679,255,255,255,855.394,844.756,127.647,836.038,826.657,38.108,36.349,40.112,32.208,141.209,255
638,835.598,255,255,255,1349.081,843.004,115.921,1329.100,826.657,40.453,30.487,38.207,27.846,13.864,255
639,274.637,255,255,255,781.526,835.860,79.950,768.615,827.243,27.555,17.002,25.001,13.987,11.907,255
640,701.545,255,255,255,1685.601,841.875,105.202,1668.557,828.416,33.418,28.728,32.467,27.512,167.917,255
641,750.010,255,255,255,1311.134,848.010,107.203,1295.096,831.934,32.245,31.659,32.559,29.329,134.135,255
642,663.391,255,255,255,92.230,846.893,101.483,75.630,833.692,32.832,28.728,31.006,27.241,10.178,255
643,729.043,255,255,255,966.656,851.716,114.322,946.845,834.865,34.591,31.659,36.395,25.505,37.973,255
644,832.161,255,255,255,251.444,852.845,116.122,232.754,835.451,36.936,33.418,35.804,29.593,164.575,255
645,739.011,255,255,255,1568.619,850.548,113.836,1552.474,835.451,31.659,31.659,33.517,28.073,50.237,255
646,1415.464,255,255,255,1738.142,856.133,155.043,1713.115,835.451,49.834,41.626,46.547,38.719,17.633,255
647,856.222,255,255,255,1825.069,853.982,116.952,1803.402,838.383,39.281,32.245,36.793,29.630,152.708,255
648,737.636,255,255,255,757.249,856.221,110.294,741.646,840.142,30.487,31.073,32.221,29.148,60.574,255
649,105.868,255,255,255,1137.609,845.485,40.804,1130.351,840.142,14.657,10.553,14.879,9.059,161.158,255
650,621.457,255,255,255,992.738,858.439,114.464,979.677,840.728,28.142,34.591,33.151,23.868,105.390,255
651,761.353,255,255,255,214.283,856.869,121.073,197.577,841.314,34.004,33.418,33.501,28.936,137.415,255
652,782.321,255,255,255,664.429,857.968,115.151,646.082,842.487,36.936,31.659,35.958,27.701,162.782,255
653,611.145,255,255,255,595.948,863.416,104.539,581.005,847.177,30.487,31.659,33.932,22.932,137.999,255
654,866.190,255,255,255,1958.551,866.863,114.464,1942.937,848.936,32.245,37.522,36.116,30.536,93.026,255
655,1222.634,255,255,255,289.765,870.421,167.990,264.413,849.522,53.938,38.108,51.866,30.014,161.021,255
656,108.961,255,255,255,1124.217,858.940,47.069,1120.384,849.522,8.794,17.588,18.315,7.575,100.052,255
657,512.496,255,255,255,144.181,866.452,104.397,131.913,850.695,25.796,31.659,29.249,22.309,65.162,255
658,788.164,255,255,255,704.771,869.655,124.723,685.363,851.281,42.212,37.522,34.057,29.466,147.698,255
659,1090.643,255,255,255,794.438,867.490,131.508,773.305,851.281,42.799,34.591,41.869,33.167,12.899,255
660,119.273,255,255,255,1142.480,858.636,44.179,1136.800,851.281,11.139,15.243,16.182,9.384,69.523,255
661,641.393,255,255,255,1453.315,865.118,97.680,1439.908,851.281,27.555,30.487,29.868,27.342,109.389,255
662,452.344,255,255,255,456.648,867.545,99.481,442.056,851.867,29.314,26.969,25.474,22.609,172.947,255
663,846.597,255,255,255,1605.584,871.648,123.619,1588.237,851.867,29.900,37.522,37.601,28.667,89.421,255
664,1302.035,255,255,255,1636.355,877.705,144.750,1619.896,854.212,35.177,49.834,49.748,33.324,108.913,255
665,539.650,255,255,255,1202.401,867.333,96.792,1188.979,854.799,29.314,29.900,31.647,21.712,57.301,255
666,745.886,255,255,255,1771.441,877.447,117.864,1754.741,855.971,33.418,37.522,32.197,29.497,167.341,255
667,522.120,255,255,255,1218.610,879.346,98.166,1204.222,860.075,24.624,34.591,34.096,19.497,75.471,255
668,900.906,255,255,255,176.014,877.405,122.554,155.951,860.661,37.522,38.695,35.862,31.986,143.367,255
669,688.827,255,255,255,881.308,881.551,109.170,865.938,861.248,30.487,38.108,34.683,25.287,115.207,255
670,730.762,255,255,255,1056.816,879.977,111.633,1041.236,861.248,31.073,35.763,34.766,26.762,99.826,255
671,1163.169,255,255,255,1371.806,880.391,133.794,1349.620,861.248,43.971,36.936,41.971,35.286,15.379,255
672,1054.552,255,255,255,1860.301,883.026,131.591,1839.752,865.352,42.212,37.522,39.021,34.409,1.953,255
673,370.880,255,255,255,2026.426,881.327,101.056,2016.222,865.352,22.279,27.555,24.910,18.957,124.630,255
674,980.307,255,255,255,1241.153,889.350,135.737,1225.915,866.524,35.177,42.799,40.068,31.151,94.382,255
675,519.714,255,255,255,1017.546,880.640,94.163,1003.128,868.283,26.969,28.142,28.719,23.042,143.325,255
676,963.808,255,255,255,1300.209,889.688,129.163,1283.370,868.869,34.004,39.867,37.520,32.706,76.147,255
677,102.774,255,255,255,1568.128,873.651,46.809,1558.923,868.869,15.243,10.553,13.119,9.974,169.451,255
678,506.996,255,255,255,657.723,880.639,91.852,643.151,869.456,30.487,20.520,31.866,20.258,170.887,255
679,1130.859,255,255,255,1408.656,894.863,144.028,1388.901,871.214,39.867,46.316,40.163,35.851,86.234,255
680,1109.204,255,255,255,1992.061,898.175,145.461,1973.424,875.318,35.763,47.489,44.706,31.591,96.530,255
681,527.276,255,255,255,452.358,889.044,94.163,436.780,875.905,28.142,27.555,30.358,22.114,134.908,255
682,1585.265,255,255,255,421.751,900.210,162.446,398.671,876.491,49.248,48.075,50.798,39.734,128.819,255
683,514.558,255,255,255,614.284,889.429,94.933,599.180,876.491,28.142,28.728,30.156,21.725,123.473,255
684,827.692,255,255,255,1083.984,896.530,122.069,1067.619,877.077,34.004,38.108,37.547,28.068,128.851,255
685,1037.365,255,255,255,330.377,901.630,127.186,311.902,881.768,38.108,39.867,41.915,31.512,133.695,255
686,640.362,255,255,255,1949.644,901.607,100.997,1935.902,885.285,27.555,32.245,31.160,26.166,110.629,255
687,1447.431,255,255,255,1573.103,904.128,158.075,1546.611,885.871,51.593,35.763,52.778,34.918,7.275,255
688,922.905,255,255,255,1832.292,907.273,123.241,1815.714,887.630,32.245,41.040,39.541,29.718,101.465,255
689,183.206,255,255,255,2053.021,909.108,82.815,2047.295,888.217,8.794,37.522,30.389,7.676,88.203,255
690,873.752,255,255,255,1331.492,908.366,122.755,1312.098,888.803,38.108,36.349,36.956,30.103,148.693,255
691,977.901,255,255,255,577.624,906.819,122.270,558.140,889.389,38.695,35.177,37.527,33.179,16.176,255
692,849.691,255,255,255,1446.607,908.591,129.080,1430.527,889.975,31.073,40.453,39.546,27.357,95.596,255
693,640.362,255,255,255,665.494,902.013,108.317,646.669,890.562,38.695,26.383,33.515,24.327,173.344,255
694,830.442,255,255,255,1674.536,908.259,120.209,1656.832,891.734,35.177,38.695,35.187,30.049,41.869,255
695,902.968,255,255,255,715.880,913.893,125.101,697.675,892.907,35.177,39.281,36.266,31.702,134.589,255
696,1066.582,255,255,255,116.437,913.734,138.686,96.736,894.079,42.799,38.108,41.111,33.033,142.358,255
697,1190.324,255,255,255,758.334,914.901,142.051,734.611,894.666,48.661,41.040,45.519,33.295,147.011,255
698,939.403,255,255,255,1147.828,912.914,119.356,1130.351,895.838,35.763,35.177,35.666,33.536,74.997,255
699,173.238,255,255,255,1712.979,904.954,66.340,1701.975,897.011,18.761,15.830,18.692,11.800,140.469,255
700,155.020,255,255,255,4.252,911.623,62.538,0.586,897.597,9.967,26.969,21.240,9.293,88.352,255
701,1023.616,255,255,255,896.704,917.400,128.962,878.250,899.356,38.108,38.108,36.938,35.284,131.795,255
702,1733.755,255,255,255,1790.525,920.808,179.608,1761.190,900.529,55.697,41.626,57.935,38.103,1.818,255
703,153.646,255,255,255,1728.872,911.347,55.159,1722.495,902.874,13.484,18.761,17.633,11.095,80.121,255
704,852.784,255,255,255,817.336,920.130,121.239,796.757,904.046,36.936,34.591,35.291,30.767,153.374,255
705,463.687,255,255,255,473.579,919.370,109.715,457.886,905.219,29.314,35.177,25.990,22.716,102.635,255
706,966.902,255,255,255,1518.016,924.728,134.020,1496.777,905.219,40.453,41.626,40.175,30.643,145.522,255
707,1451.212,255,255,255,1071.084,928.843,156.014,1047.099,906.391,46.316,43.385,46.974,39.336,161.949,255
708,856.909,255,255,255,173.240,926.818,122.471,157.710,906.978,30.487,39.867,37.597,29.019,93.026,255
709,1166.606,255,255,255,363.436,929.186,140.250,343.561,908.736,41.040,43.971,43.803,33.910,117.559,255
710,648.611,255,255,255,633.694,926.227,108.685,617.355,909.323,32.245,32.245,30.365,27.197,39.208,255
711,668.204,255,255,255,1890.076,925.327,131.734,1871.411,909.909,34.591,32.245,33.357,25.505,53.296,255
712,1208.197,255,255,255,1256.589,937.413,164.104,1235.882,913.427,38.695,52.765,47.401,32.453,102.005,255
713,923.248,255,255,255,244.708,932.543,119.522,226.891,914.013,36.936,37.522,35.703,32.924,120.500,255
714,300.760,255,255,255,1969.628,928.900,81.893,1958.181,914.599,21.106,29.314,30.584,12.521,120.438,255
715,1078.269,255,255,255,524.031,936.352,127.043,504.202,916.358,40.453,38.695,38.104,36.030,160.587,255
716,736.949,255,255,255,676.991,931.601,109.892,657.222,916.944,39.281,25.796,36.291,25.856,177.945,255
717,917.405,255,255,255,1122.720,938.743,132.965,1106.313,918.703,32.245,43.385,39.403,29.645,112.850,255
718,353.007,255,255,255,324.743,930.488,79.606,313.661,920.462,25.796,21.692,23.163,19.404,18.037,255
719,911.562,255,255,255,786.841,939.152,119.061,767.443,920.462,37.522,38.695,36.034,32.209,44.901,255
720,677.484,255,255,255,1400.182,935.353,112.948,1384.797,921.635,35.763,31.659,30.849,27.962,149.938,255
721,1307.878,255,255,255,1941.654,947.796,157.270,1920.072,925.739,42.799,44.557,41.248,40.371,26.866,255
722,641.393,255,255,255,1375.082,943.244,104.941,1361.932,926.325,26.969,34.591,32.973,24.767,93.551,255
723,1326.095,255,255,255,1335.252,952.362,156.843,1313.271,926.911,43.971,47.489,52.318,32.272,126.662,255
724,797.788,255,255,255,434.153,944.544,113.090,415.674,928.670,36.349,32.832,33.419,30.395,25.770,255
725,767.884,255,255,255,1585.071,947.975,110.829,1568.303,928.670,32.832,37.522,33.847,28.886,114.181,255
726,827.005,255,255,255,392.059,947.179,118.409,372.289,929.843,38.108,35.177,38.466,27.374,34.277,255
727,970.339,255,255,255,1684.254,951.866,126.332,1665.626,930.429,35.763,39.281,36.752,33.617,80.290,255
728,536.900,255,255,255,1007.060,947.492,96.650,994.334,931.015,24.038,32.832,29.495,23.177,106.186,255
729,726.637,255,255,255,300.385,946.352,108.945,283.174,931.601,34.004,29.900,32.830,28.181,4.728,255
730,1155.951,255,255,255,560.345,952.836,136.708,535.861,934.533,45.730,38.695,43.091,34.156,173.151,255
731,547.212,255,255,255,49.998,948.926,93.132,34.591,935.119,29.314,26.383,26.958,25.845,167.213,255
732,1798.719,255,255,255,742.260,968.046,184.901,721.713,935.119,40.453,63.318,67.473,33.942,105.660,255
733,1267.662,255,255,255,1439.640,959.622,151.490,1415.284,936.292,48.661,45.144,44.269,36.460,156.101,255
734,1270.068,255,255,255,1207.612,958.021,143.057,1186.634,936.878,42.212,42.799,44.370,36.446,139.981,255
735,195.580,255,255,255,5.046,951.246,61.022,0.586,938.051,11.139,25.210,22.620,11.009,92.509,255
736,1279.005,255,255,255,1831.201,961.496,141.374,1809.265,942.155,43.385,40.453,41.913,38.854,178.716,255
737,996.462,255,255,255,806.375,965.315,138.970,786.790,943.913,36.349,39.867,39.128,32.425,53.603,255
738,686.421,255,255,255,679.915,955.645,105.462,663.671,944.500,34.591,26.383,33.782,25.871,2.161,255
739,671.297,255,255,255,936.373,964.539,103.165,921.048,948.017,31.659,31.659,29.862,28.622,26.084,255
740,454.062,255,255,255,894.670,964.329,95.821,881.768,950.949,25.796,25.796,26.330,21.957,155.570,255
741,719.419,255,255,255,1515.155,968.205,110.721,1499.122,950.949,31.073,32.245,30.956,29.590,119.603,255
742,639.674,255,255,255,240.366,966.038,103.686,225.132,952.121,33.418,26.969,31.959,25.484,160.956,255
743,837.661,255,255,255,625.680,974.092,124.615,610.319,955.053,32.832,38.695,38.260,27.876,119.871,255
744,794.695,255,255,255,168.137,974.577,108.032,152.433,959.157,31.659,31.659,32.261,31.364,22.105,255
745,743.136,255,255,255,1158.761,975.579,112.889,1140.904,959.157,35.177,34.591,32.469,29.141,32.207,255
746,746.917,255,255,255,545.877,978.038,115.578,529.412,960.916,36.936,32.832,35.782,26.578,161.505,255
747,1001.274,255,255,255,1955.278,983.477,149.239,1937.661,961.502,40.453,41.040,39.521,32.258,47.954,255
748,643.799,255,255,255,63.359,978.614,104.574,49.248,962.674,29.314,30.487,31.484,26.036,60.481,255
749,1031.866,255,255,255,430.326,985.705,133.367,410.983,963.261,35.763,43.385,39.944,32.892,122.567,255
750,824.943,255,255,255,1302.253,979.898,119.640,1282.198,965.606,40.453,29.314,39.178,26.810,9.558,255
751,372.943,255,255,255,94.180,979.155,81.206,82.079,966.778,22.279,26.969,23.484,20.220,75.334,255
752,1085.143,255,255,255,477.382,985.586,127.848,458.472,966.778,36.936,39.281,37.831,36.522,129.455,255
753,477.092,255,255,255,1880.195,978.356,89.958,1866.721,966.778,26.383,25.796,25.751,23.590,159.481,255
754,1430.244,255,255,255,1776.346,996.039,169.481,1751.223,969.123,45.730,49.834,45.826,39.738,127.268,255
755,275.325,255,255,255,1479.114,985.363,81.181,1469.808,971.469,22.865,23.451,25.165,13.930,130.070,255
